0	48.943829
10	52.984400
20	46.975514
30	52.682296
40	50.539700
50	51.288709
60	50.134009
70	54.161951
80	52.172969
90	51.069689
100	47.428868
110	53.041768
120	49.009444
130	46.088088
140	47.182569
150	53.391122
160	47.960316
170	50.242872
180	54.727750
190	52.713577
200	52.699138
210	53.915295
220	48.524583
230	54.190265
240	54.493271
250	45.860558
260	51.632269
270	48.488929
280	45.200230
290	45.630958
300	54.706341
310	53.509198
320	50.397603
330	52.602487
340	51.677238
350	45.392803
360	54.318351
370	52.209523
380	52.385343
390	48.540487
400	46.659742
410	53.800752
420	48.303371
430	53.933724
440	51.866699
450	50.886401
460	53.586763
470	54.239698
480	53.147669
490	54.109720
500	47.158250
510	54.201283
520	53.810622
530	49.319534
540	47.810594
550	48.074579
560	47.261066
570	47.762347
580	49.165013
590	54.068039
600	46.260753
610	52.604752
620	54.350040
630	48.831883
640	48.686635
650	47.322615
660	47.444127
670	52.321485
680	52.934704
690	52.450714
700	54.501040
710	50.215634
720	47.400624
730	52.326544
740	54.674051
750	52.597348
760	46.349024
770	45.782321
780	47.046551
790	53.196773
800	52.555808
810	46.578071
820	47.043286
830	46.254685
840	45.540576
850	45.723288
860	54.230691
870	46.803723
880	48.916902
890	53.196952
900	50.524850
910	49.525758
920	45.996401
930	52.572938
940	54.922285
950	53.776138
960	51.289099
970	52.478029
980	54.253766
990	53.310375
1000	52.438112
1010	54.835957
1020	49.972585
1030	53.300118
1040	45.769947
1050	47.480441
1060	47.291370
1070	48.168671
1080	47.314280
1090	51.330722
1100	51.511321
1110	54.714657
1120	50.461069
1130	46.132806
1140	50.925399
1150	49.509176
1160	53.476844
1170	45.032315
1180	50.984813
1190	47.338917
1200	49.829503
1210	48.049557
1220	46.825558
1230	45.408643
1240	51.959838
1250	51.376402
1260	46.846225
1270	51.271579
1280	48.283744
1290	47.022128
1300	51.847565
1310	47.572655
1320	45.876436
1330	53.773839
1340	45.937402
1350	60.766905
1360	61.665566
1370	62.757672
1380	58.296421
1390	64.843632
1400	63.273911
1410	56.882010
1420	64.586370
1430	62.648714
1440	56.211432
1450	58.838319
1460	64.430513
1470	63.619171
1480	62.936568
1490	57.972885
1500	64.096430
1510	59.981439
1520	56.627567
1530	63.645790
1540	59.636622
1550	59.959774
1560	56.804212
1570	62.275503
1580	51.031088
1590	53.381336
1600	46.782075
1610	49.985255
1620	46.382385
1630	48.248070
1640	54.084847
1650	53.368278
1660	49.960744
1670	48.943272
1680	51.088829
1690	46.512300
1700	46.078483
1710	48.635983
1720	48.313858
1730	49.273277
1740	50.835703
1750	51.587466
1760	49.874269
1770	53.830366
1780	50.177147
1790	50.575606
1800	53.299390
1810	47.443270
1820	52.293601
1830	54.848446
1840	53.975603
1850	49.107879
1860	52.832820
1870	47.936781
1880	53.655348
1890	45.491625
1900	54.864671
1910	47.108829
1920	53.651812
1930	45.995593
1940	48.017631
1950	53.090953
1960	45.515083
1970	49.577156
1980	51.920764
1990	46.191113
2000	50.786348
2010	50.950453
2020	48.042855
2030	49.765847
2040	51.097291
2050	51.189254
2060	47.336562
2070	45.700902
2080	54.237278
2090	49.817334
2100	53.267694
2110	48.571931
2120	48.442510
2130	51.591460
2140	47.574689
2150	51.259641
2160	48.081566
2170	46.980206
2180	46.097327
2190	52.822623
2200	47.003524
2210	48.156580
2220	47.309960
2230	50.328460
2240	50.553977
2250	48.802147
2260	48.054080
2270	47.604448
2280	50.523164
2290	51.859864
2300	51.978482
2310	51.458890
2320	50.329598
2330	51.184468
2340	50.185149
2350	48.621543
2360	53.018967
2370	46.528758
2380	45.635606
2390	46.876164
2400	52.003011
2410	45.011255
2420	48.052388
2430	51.553681
2440	46.811612
2450	51.673405
2460	51.533049
2470	53.850142
2480	46.571392
2490	53.289573
2500	54.041700
2510	48.945213
2520	53.689240
2530	52.389594
2540	47.331189
2550	50.514429
2560	49.944069
2570	54.391292
2580	53.141387
2590	51.572009
2600	54.358517
2610	53.743094
2620	51.377710
2630	52.754215
2640	47.627846
2650	49.705642
2660	52.954904
2670	53.730213
2680	49.124826
2690	50.968990
2700	50.385565
2710	50.790215
2720	52.009103
2730	53.326091
2740	46.126479
2750	50.103490
2760	53.143514
2770	51.376564
2780	46.439820
2790	47.470325
2800	45.174566
2810	50.737212
2820	50.826823
2830	49.773614
2840	45.587232
2850	51.407663
2860	47.226024
2870	51.302432
2880	52.379385
2890	49.385618
2900	54.526623
2910	53.990861
2920	48.335692
2930	47.191361
2940	54.498203
2950	53.843178
2960	46.837653
2970	52.802239
2980	54.047815
2990	52.616124
3000	48.318458
3010	50.607845
3020	51.221666
3030	49.779609
3040	51.538799
3050	47.106916
3060	53.654335
3070	48.735558
3080	51.465202
3090	51.765540
3100	45.588605
3110	50.636174
3120	45.189108
3130	45.090734
3140	51.014267
3150	53.871970
3160	46.730647
3170	49.877207
3180	51.390092
3190	46.553364
3200	53.822043
3210	53.994313
3220	49.758056
3230	54.466405
3240	53.656790
3250	52.186663
3260	46.840662
3270	46.671654
3280	51.261251
3290	46.266692
3300	54.469247
3310	46.608244
3320	49.618478
3330	54.152206
3340	51.142267
3350	48.937461
3360	49.365849
3370	47.440687
3380	50.661645
3390	45.347164
3400	53.139037
3410	48.563830
3420	45.356664
3430	47.009469
3440	51.997872
3450	53.893435
3460	48.414824
3470	52.667011
3480	51.987130
3490	54.041871
3500	52.524787
3510	53.093707
3520	50.911106
3530	46.014542
3540	47.441486
3550	50.891186
3560	53.895532
3570	45.560222
3580	49.690500
3590	50.870112
3600	50.845852
